,track,album,album_cover,artist,sample,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,lyrics
10,Viaje al Centro de la Verga,Viaje al Centro de la Verga,https://i.scdn.co/image/ab67616d0000b2736d22bbf995f41326ca036c02,Asspera,https://p.scdn.co/mp3-preview/6e92745bc1d3fdb4a1aa1ad8285dbcab7ec4a21b?cid=b1e13d47b67249bda69ed912bb4f7133,2016-12-02,296306,29,0.00067,0.397,0.99,7.69e-06,0.552,-3.313,0.205,180.154,4," 
 
  
 Ajusten sus cinturones 
 Estamos por comenzar un viaje muy profundo 
 Aquí comienza el 
 Viaje al centro de La Verga 
 
 Mi mala sangre va quedando chica 
 Si de rutina te tengo que hablar 
 Sumale a esto se vuela la guita 
 El mango duele volverlo a encontrar 
 Paro de subtes la concha e tu madre 
 Tres horas tarde llego a laburar 
 Los trenes juegan a descarrilarse 
 Parace joda ¿nos quieren matar? 
 Mientras se pasan la culpa 
 Voy masticando el bajón 
 Hijos de la gran san puta 
 Viaje al centro de la verga 
 De la mano vos y yo 
 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De estos putos dinosaurios 
 Que no paran de chorear 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De este curro millonario 
 Que tenemos que fumar 
 Y seda no hay 
 
 Mi mala leche tiene letra chica 
 Un tartamudo no me deja de hablar 
 Facturas truchas me encaja Shakira 
 En el mercado de un ninja oriental 
 
 Mientras se pasan la culpa 
 Los patacones no puedo cambiar 
 Hijos de la gran san puta 
 Viaje al centro de la verga 
 Tiembla el banco central ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De estos putos dinosaurios 
 Que no paran de chorear 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De este curro millonario 
 Que tenemos que fumar 
 Y seda no hay 
 
  
 
  
 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De estos putos dinosaurios 
 Que no paran de chorear 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De este curro millonario 
 Que tenemos que fumar 
 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De estos putos dinosaurios 
 Que no paran de chorear 
 ¿A quién carajo esperamos 
 Que nos venga a salvar? 
 De este curro millonario 
 Que tenemos que fumar 
 Y seda no hay"
11,La Poneta,Cada Vez Mas Pelotudos,https://i.scdn.co/image/ab67616d0000b273aae24ded1aed28f578913ab4,Asspera,https://p.scdn.co/mp3-preview/b255fcf6aa6fe2ec0c2dbbe5a3df0057d6ba58ae?cid=b1e13d47b67249bda69ed912bb4f7133,2014,219426,28,0.000271,0.527,0.985,0.0,0.35,-2.942,0.0877,104.93,4," 
 
 Hace un año no la pongo 
 La poronga va a morir 
 Mis huevos hacen protesta 
 Quieren parar de sufrir 
 
 La pajota ya no alcanza 
 Y el jabón no es federal 
 La manopla acalambrada 
 Se merece descansar 
 Voy a salir de pesca 
 En busca de una almeja para encarnar 
 
 Caigo en un boliche turbio 
 Flor de antro marginal 
 Relojeo una morocha 
 Ideal para empernar 
 Le verseo unos minutos 
 Aplico mafia cerebral 
 Me la llevo para el telo 
 Dispuesto para garchar 
 
 Voy a cortar la racha 
 Los renacuajos libres van a festejar 
 
 Aseguré mi infierno 
 Cuando quise entrarle 
 Le colgaba el cascabel 
 Era rubio y salvaje 
 La jugué de macho 
 Terminó todo al revés 
 
  
 
 Aseguré mi infierno 
 Cuando quise entrarle 
 Le colgaba el cascabel 
 Era rubio y salvaje 
 La jugué de macho 
 Terminó todo al revés Aseguré mi infierno 
 Cuando quise entrarle 
 Le colgaba el cascabel 
 Era rubio y salvaje 
 La jugué de macho 
 Terminó todo al revés 
 
 Al revés 
 Al revés 
 Al revés"
12,Berrinche y Cuenta Nueva,Hijo de Puta,https://i.scdn.co/image/ab67616d0000b2736757aa4e842cc404429d984a,Asspera,https://p.scdn.co/mp3-preview/96e7f5666ae29716bfb8a64f60b8e8f6cf4daeca?cid=b1e13d47b67249bda69ed912bb4f7133,2016-12-02,254693,29,0.00111,0.522,0.952,0.0,0.6,-4.065,0.0579,155.063,4," 
 
 No hay nada mejor que un buen polvito mañanero 
 Liberar toxinas para aguantar al mundo entero 
 Convivo enfermo entre pedantes y el gobierno 
 Ciclotimia espesa pa cualquier zapato viejo 
 Y trato de patear al arco 
 Pero siempre ando en orsai 
 
 Filosofeando entre borrachos y tacheros 
 Rascando de esa bolsa que me esconden los medios 
 Garpo un bucal para olvidar el descontento 
 Lengüita calma mi lechón 
 Busco un toco mocho 
 Necesito de una puta 
 Una puta que me quiera de verdad 
 Y que no se fije en mi billetera 
 Necesito de una puta 
 Una puta que me coja sin parar 
 Para olvidarme de esta mierda 
 
 Necesito de una puta  
 Necesito de una puta  
 
  
 
 Necesito de una puta 
 Una puta que me quiera de verdad 
 Y que no se fije en mi billetera 
 Necesito de una puta 
 Una puta que me coja sin parar 
 Para olvidarme de esta mierda ¡sí 
 
 Necesito de una puta 
 Una puta que me quiera de verdad 
 Y que no se fije en mi billetera 
 Necesito de una puta 
 Una puta que me coja sin parar 
 Para olvidarme de esta mierda ¡sí  
 Encima me dejás el mate sin azúcar 
 ¡Otra vez"
13,Oportuncrisis,Garcha2 X To2 La2,https://i.scdn.co/image/ab67616d0000b2737c0e1f7ebf82e66e0d59efce,Asspera,https://p.scdn.co/mp3-preview/c818c6cc4cc3d0efcca788412262398248ac396b?cid=b1e13d47b67249bda69ed912bb4f7133,2021-09-06,227403,27,3.37e-05,0.437,0.956,0.0118,0.341,-5.064,0.0635,192.076,4,
14,Ahora Te Puedes Marchar,Glandes Exitos,https://i.scdn.co/image/ab67616d0000b27342c79875a669c08d567e9e39,Asspera,https://p.scdn.co/mp3-preview/b03022adc8fdb7123b6ed9d727ac1b7dc85f0597?cid=b1e13d47b67249bda69ed912bb4f7133,2019-06-03,166174,30,5.54e-05,0.495,0.959,0.0111,0.93,-4.964,0.0567,169.929,4,
15,El Ganzo,El Ganzo,https://i.scdn.co/image/ab67616d0000b273577dc5d586c27083179d65ee,Asspera,https://p.scdn.co/mp3-preview/7e10fc2814ab7173dd1844c6120a8862c63f6a8a?cid=b1e13d47b67249bda69ed912bb4f7133,2020-11-14,172397,31,0.013,0.337,0.673,0.0,0.216,-5.546,0.042,129.029,4," 
 
  
 Llega un momento en la vida 
 Donde te das cuenta 
 Cuáles son las cosas que importan de verdad 
 Cosas como la familia 
 Los amigos 
 Los pequeños detalles 
 Bueno todo eso 
 Me lo paso por los huevos 
 Yo estoy hablando de otra cosa 
 Que siempre está ahí cuando la necesitas 
 Es que me diste tanto 
 Que quisiera por lo menos 
 Devolverte una vez el favor 
 Y qué mejor que con una canción 
 Si una canción de amor… 
  
 Tengo las pelotas llenas de vivir en cuarentena 
 Ya llegué al final de Netflix la muñeca ya no es sexy 
 No quiero ver memes 
 Ni ponerme re duro 
 Y en la play siempre me rompen el culo 
 De rascarme los huevos ya me arden 
 Que lo mande todo a la concha de la madre de la madre 
 No quiero cerveza 
 No quiero papita 
 Ya no me pone como loquita 
 Y si de las bolas 
 No me colgué 
 Solo hay un por qué 
 
  
 No me canso 
 De jalar el ganso 
 Lo acaricio suave 
 Porque el ganso sape 
 No me canso 
 De jalar el ganso 
 Lo acaricio suave 
 Porque el ganso sape 
 
  
 No me canso 
 De jalar el ganso 
 Lo acaricio suave 
 Porque el ganso sape 
 No me canso 
 De jalar el ganso 
 Lo acaricio suave 
 Porque el ganso sape 
 No me canso 
 De jalar el ganso 
 Lo acaricio suave 
 Porque el ganso sape"
16,Si Ya Se,Viaje al Centro de la Verga,https://i.scdn.co/image/ab67616d0000b2736d22bbf995f41326ca036c02,Asspera,https://p.scdn.co/mp3-preview/434c110da766001261920cffb804703f5b463320?cid=b1e13d47b67249bda69ed912bb4f7133,2016-12-02,274933,28,0.00139,0.483,0.98,0.0,0.578,-3.543,0.151,159.879,4," 
 
 Sí ya sé  
 Soy un tipo muy difícil  
 De carácter podrido  
 Jodido y mal hablado  
 Que sigo con la paja  
 Casi con cuarenta años  
 Que vivo en un bulo  
 Con mi vieja de prestado  
 Y cuando escucho esta canción  
 Me siento reflejado 
 
 Sí ya sé  
 Soy un tipo muy directo  
 Que pierde con las minas  
 Un cornudo todo el tiempo  
 Que siempre andar de negro  
 Cavernario mal aliento  
 Que pica cualquier cosa  
 Sin mirar el vencimiento  
 
 Y cuando escucho esta canción  
 Me siento reflejado  
 La tuca se me apagó  
 El pasto es de dos mangos 
 
 Solo se vive una vez y ahí están 
 Rompiendo las pelotas  
 Solo se vive una vez y ahí están 
 Mandándome falopa 
 Solo se vive una vez 
 Solo se vive una vez 
 Solo se vive una vez 
 Solo una vez  
 
 Y cuando escucho esta canción 
 Me siento reflejado 
 La tuca se me apagó 
 El pasto es de dos mangos 
 
 Solo se vive una vez y ahí están 
 Rompiendo las pelotas  
 Solo se vive una vez y ahí están 
 Mandándome falopa 
 
 Solo se vive una vez y ahí están 
 Rompiendo las pelotas  
 Solo se vive una vez y ahí están 
 Mandándome falopa 
 Mandándome falopa 
 
  
 No seas 
 Vete de aquí 
 No seas membrillo y 
 Ya come el maní"
17,La del Diego,La Concha de Dio$,https://i.scdn.co/image/ab67616d0000b27373ab7cea3d2e93e4d226ebf0,Asspera,https://p.scdn.co/mp3-preview/cc98c61f35c30c6d0cb6877a501a89d6a53bfb52?cid=b1e13d47b67249bda69ed912bb4f7133,2017-08-09,267071,28,0.000437,0.57,0.938,0.0,0.115,-4.921,0.0561,125.027,4," 
 
 Hoy perdimos cuatro a cero 
 Y peleamos el descenso 
 El arco era un coladero 
 ¡Pensé que mi cábala no iba a fallar 
 Pero igual me chupa un huevo 
 Gane o pierda soy puntero 
 Un fasito tribunero 
 ¡Un paty de cancha y vuelvo a alentar 
 Soñé a la Pulga gambetear en el mundial 
 Yo me pregunto si al final se nos va a dar 
 
 Volver a ser campeones 
 ¡Como en el 86 
 Dar la vuelta al Obelisco 
 Todos juntos otra vez 
 Volver a ser campeones 
 ¡Como en el 86 
 Que Lio tome la del Diego 
 ¡Aunque sea una vez 
 
 Siendo pibe iba al potrero 
 Le pifiaba de tres dedos 
 Lloré con el gol del Diego 
 Disfruto del fulbo como ir a cagar 
 
 Soñé a la pulga gambetear en el mundial 
 Quedarse en pelotas y al final 
 ¡Por fin gritar 
 
 Volver a ser campeones 
 ¡Como en el 86 
 Dar la vuelta al Obelisco 
 Todos juntos otra vez 
 Volver a ser campeones 
 ¡Como en el 86 
 Que Lio tome la del Diego 
 ¡Aunque sea una vez  
 
 Volver a ser campeones 
 ¡Como en el 86 
 Dar la vuelta al Obelisco 
 Todos juntos otra vez 
 Volver a ser campeones  
 ¡Como en el 86  
 Que Lio tome la del Diego  
 ¡Aunque sea una vez"
18,Luzbelito y las Sirenas,Glandes Exitos,https://i.scdn.co/image/ab67616d0000b27342c79875a669c08d567e9e39,Asspera,https://p.scdn.co/mp3-preview/2268859d589f04c462177f4e4b62ab869959704b?cid=b1e13d47b67249bda69ed912bb4f7133,2019-06-03,225156,28,4.29e-05,0.534,0.823,2.01e-05,0.0912,-5.229,0.0314,160.096,4,
19,Caigo a los Pedazos,Garcha2 X To2 La2,https://i.scdn.co/image/ab67616d0000b2737c0e1f7ebf82e66e0d59efce,Asspera,https://p.scdn.co/mp3-preview/f46b23221ab8d571a8c8830189d0737a0b3c9c89?cid=b1e13d47b67249bda69ed912bb4f7133,2021-09-06,297062,27,2.66e-05,0.562,0.847,0.0189,0.931,-5.563,0.0268,95.005,4,
20,Gorda Puerca,Bizarra Actitud de Seguir Con Vida,https://i.scdn.co/image/ab67616d0000b2734ae07a94c91e8c6d2a46073b,Asspera,https://p.scdn.co/mp3-preview/bf492beb1d1a6a59261aa1f481430824ab4caa0d?cid=b1e13d47b67249bda69ed912bb4f7133,2016-12-03,163319,29,4.96e-05,0.407,0.887,0.01,0.666,-6.502,0.0459,174.817,4," 
 
 En la esquina del barrio escuchamos la radio 
 Mientras pinta un asado metal y el escabio 
 Nos cagamos de risa el olor no es a pizza 
 Pinta el faso el descanso y miramos la esquina 
 
 Una gorda grasosa con cara de torta 
 Necesita poronga fuimos todos al frente 
 Le cagamos a palos mientras se reía 
 El metal y sus gritos en la cuadra se oían 
 Yeah 
  
 Ahí va 
 
 Nos limpió bien la pija y salimos corriendo 
 Porque un patrullero se hizo presente 
 Los ratis se bajaron con el chumbo en la mano 
 Levantaron la gorda piden su antecedente 
 
 Y la bola contesta que estaba contenta 
 Por haber debutado a costilla nuestra 
 Los cobanis se miran y la meten al auto 
 La cerdita molesta siguió con su fiesta 
 Yeah 
 
 ¡Gorda Puerca 
 ¡Gorda Puerca 
 
  
 
 En la esquina del barrio escuchamos la radio 
 Mientras pinta un asado metal y el escabio 
 Nos cagamos de risa el olor no es a pizza 
 Pinta el faso el descanso y miramos la esquina 
 
 Una gorda grasosa con cara de torta 
 Necesita poronga fuimos todos al frente 
 Le cagamos a palos mientras se reía 
 El metal y sus gritos en la cuadra se oían ¡Gorda Puerca 
 ¡Gorda Puerca 
 ¡Gorda Puerca 
 ¡Gorda Puerca"
21,De Lo Bueno Muy Poco,Hijo de Puta,https://i.scdn.co/image/ab67616d0000b2736757aa4e842cc404429d984a,Asspera,https://p.scdn.co/mp3-preview/d95c5c6f63db845f65401a34c14d3e657482f9f0?cid=b1e13d47b67249bda69ed912bb4f7133,2016-12-02,230213,26,0.000374,0.465,0.945,0.0,0.656,-4.827,0.111,180.087,4," 
 
 Inflación deflación 
 Ya todo se fue al carajo 
 No es de hora ni es de ayer 
 Sin embargo me van a coger 
 Dale gas me gritás 
 Pogueando en un Renault 12 
 Vamos de travas y a escabiar 
 Y a la mierda con el Merval 
 Matando emos en Open Door 
 Escucho Judas en mi tractor 
 
 Deuda externa dibujada 
 Y la reconcha de mi hermana 
 No es de ahora ni es de ayer 
 Que el sabueso me va a coger 
 Me va a pillar zarpar la lata 
 Como Cavallo en su buena etapa 
 La fiesta sigue en el tribunal 
 Comiendo el fiambre de Alsogaray 
 
 Hay un aplauso pal asador 
 Mandibuleando pintó el bajón 
 
 De lo bueno muy poco 
 Dijo un puto a otro 
 En un partido de ascenso 
 Se negocia el gobierno 
 
 De lo bueno muy poco 
 Dijo un puto a otro 
 En un partido de ascenso 
 En un partido de ascenso 
 ¡En un partido 
 ¡Ay ¡Choripán 
 ¡Riñopán 
 
  
 
 De lo bueno muy poco 
 Dijo un puto a otro 
 En un partido de ascenso 
 Se negocia el gobierno 
 
 De lo bueno muy poco  
 Dijo un puto a otro 
 En un partido de ascenso  
 En un partido de ascenso  
 En un partido de ascenso 
 ¡En un partido 
 
  
 Es un chupacabras amigo 
 Uy me cagué"
22,Marolio,Glandes Exitos,https://i.scdn.co/image/ab67616d0000b27342c79875a669c08d567e9e39,Asspera,https://p.scdn.co/mp3-preview/fd5267baea4497d2ab730c83bdad2cb7e0899250?cid=b1e13d47b67249bda69ed912bb4f7133,2019-06-03,69385,30,0.000169,0.506,0.973,0.0198,0.356,-5.835,0.0846,90.018,4,
